ID,Age,Height,Weight,Position,PreferredFoot,AttackingWorkRate,DefensiveWorkRate,PaceTotal,ShootingTotal,PassingTotal,DribblingTotal,DefendingTotal,PhysicalityTotal,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,STRating,LWRating,LFRating,CFRating,RFRating,RWRating,CAMRating,LMRating,CMRating,RMRating,LWBRating,CDMRating,RWBRating,LBRating,CBRating,RBRating,GKRating,Prospect
TRAIN_0198,0.6,0.704545455,0.58,0.285714286,1,1,1,0.387101441,0.30986609,0.571430306,0.532260297,0.545450358,0.614032084,0.513515121,0.38462,0.540545362,0.694444765,0.352944187,0.632189499,0.416666667,0.402443174,0.676056505,0.654316511,0.567906548,0.499994875,0.640002432,0.396557241,0.648646457,0.472968532,0.483875146,0.437493039,0.757567934,0.4457873,0.610389897,0.518992559,0.511624348,0.643840976,0.479996331,0.463762886,0.544297238,0.657898051,0.631581856,0.0945998977,0.0274003978,0.0579631779,0.0270247516,0.026669952,0.492957022,0.571423918,0.558827803,0.558827803,0.558827803,0.571423918,0.611939463,0.588234014,0.617642323,0.588234014,0.60937864,0.624998633,0.60937864,0.593750342,0.600002215,0.593750342,0.0447761194,1
TRAIN_0199,1,0.340909091,0.32,0.285714286,0,0.5,0.5,0.483879584,0.492961968,0.785715153,0.741938918,0.681824463,0.578941173,0.74324244,0.53846,0.729733265,0.819440442,0.529411163,0.781610532,0.69047767,0.560975074,0.830982916,0.814813594,0.64198176,0.575004356,0.760001621,0.706891034,0.770267668,0.5675684,0.467744404,0.662501898,0.515146625,0.590364982,0.662339383,0.683542753,0.674419876,0.780829642,0.640002752,0.739128866,0.696194403,0.73683849,0.684214598,0.121618247,0.0684949672,0.0144940916,0.0270247516,0.053339904,0.647892248,0.742858694,0.750002794,0.750002794,0.750002794,0.742858694,0.791042604,0.764702042,0.794119226,0.764702042,0.781253813,0.781251025,0.781253813,0.765621411,0.707691796,0.765621411,0.104477612,0
TRAIN_0200,0.2,0.295454545,0.36,0,0,0.5,0.5,0.645161649,0.394365293,0.517856059,0.709683944,0.287879137,0.315786094,0.45946653,0.42857,0.513515121,0.625001441,0.423526883,0.781610532,0.476188997,0.646343471,0.478881738,0.790124271,0.765437032,0.700003075,0.840004459,0.396557241,0.770267668,0.445947334,0.532255596,0.512499367,0.242421309,0.674702836,0.480516183,0.354431226,0.534883975,0.643840976,0.559999541,0.594204468,0.379737281,0.315796101,0.342101773,0.135139313,0.0410945693,0.086951361,0.0675678926,0.0133291093,0.521128933,0.657141306,0.647066713,0.647066713,0.647066713,0.657141306,0.686569503,0.647053062,0.602935019,0.647053062,0.531245493,0.46874624,0.531245493,0.499994531,0.399997785,0.499994531,0.0746268657,1
TRAIN_0201,0.8,0.431818182,0.46,0.0714285714,0,0.5,0.5,0.596783707,0.11267274,0.410719707,0.532260297,0.712120863,0.561401068,0.337836392,0.20879,0.68919385,0.666662824,0.376475164,0.62069476,0.357144337,0.341462612,0.619717477,0.69135599,0.65431909,0.725002819,0.559999595,0.413793103,0.608106054,0.297294799,0.677420494,0.58749557,0.560608017,0.192773736,0.558440412,0.658234193,0.267441988,0.287670445,0.546663762,0.666666667,0.734171511,0.776320158,0.736847341,0.0810788313,0.095895365,0.0724572695,0.0540495033,0.0799981227,0.408451573,0.485717388,0.470588893,0.470588893,0.470588893,0.485717388,0.507466362,0.529414965,0.544116542,0.529414965,0.687500693,0.671876538,0.687500693,0.703124829,0.707691796,0.703124829,0.0746268657,0
TRAIN_0202,0.8,0.227272727,0.36,0,0,0.5,0.5,0.806454844,0.549298338,0.625004554,0.645163351,0.36363741,0.421048126,0.716224091,0.6044,0.540545362,0.638892411,0.517650792,0.68965262,0.714288673,0.609761719,0.507051252,0.716045313,0.888892305,0.825001794,0.893336306,0.482758621,0.891888879,0.581084134,0.645159011,0.612494305,0.287871942,0.710844636,0.623382788,0.392405204,0.662790062,0.657534089,0.533339449,0.637676975,0.379737281,0.460524056,0.46053097,0.0945998977,0.0274003978,0.115939544,0.121617396,0.119997184,0.619720337,0.728570653,0.705888927,0.705888927,0.705888927,0.728570653,0.716412564,0.705882993,0.632349626,0.705882993,0.624998613,0.531242822,0.624998613,0.609369019,0.461541018,0.609369019,0.104477612,0
TRAIN_0203,1,0.636363636,0.72,0.142857143,1,0.5,0.5,0.596783707,0.36620246,0.607142423,0.548387784,0.727274821,0.824556147,0.675684675,0.42857,0.729733265,0.680553794,0.517650792,0.632189499,0.547622007,0.426831008,0.676056505,0.679016822,0.703709396,0.675003331,0.666663289,0.448275862,0.56756565,0.527021198,0.661289753,0.824998734,0.81817595,0.469885327,0.675321235,0.708862452,0.488375652,0.575340889,0.5866711,0.536225085,0.759485828,0.750002862,0.71053097,0.0810788313,0.0684949672,0.0724572695,0.108111034,0.053339904,0.549300843,0.614288041,0.60294167,0.60294167,0.60294167,0.614288041,0.626860994,0.647053062,0.647056929,0.647053062,0.765622747,0.73437312,0.765622747,0.765621411,0.738463413,0.765621411,0.0895522388,0
TRAIN_0204,1,0.454545455,0.42,0.142857143,1,0,1,0.500005565,0.492961968,0.642854541,0.580642758,0.742428779,0.561401068,0.567575603,0.53846,0.729733265,0.722226705,0.423526883,0.632189499,0.63095534,0.560975074,0.704226019,0.69135599,0.65431909,0.575004356,0.760001621,0.603453793,0.648646457,0.581084134,0.483875146,0.562496836,0.515146625,0.650604809,0.740263611,0.721516731,0.523254162,0.657534089,0.640002752,0.608699313,0.772148619,0.776320158,0.736847341,0.0675696567,0,0.101445453,0.0945926443,0.026669952,0.577462472,0.642853265,0.647066713,0.647066713,0.647066713,0.642853265,0.686569503,0.647053062,0.676471535,0.647053062,0.734371707,0.73437312,0.734371707,0.73437312,0.738463413,0.73437312,0.0746268657,0
TRAIN_0205,0.8,0.409090909,0.54,0.928571429,1,0.5,0.5,0.661298759,0.338028923,0.482143941,0.51613281,0.63636259,0.543860963,0.68919385,0.45055,0.608115018,0.555558117,0.435297489,0.609200021,0.452377993,0.439024926,0.408452037,0.604937865,0.716056973,0.750002562,0.733330631,0.448275862,0.621626278,0.351347465,0.500005887,0.662501898,0.484842617,0.4457873,0.623382788,0.645568774,0.616281739,0.520545423,0.573335321,0.550719931,0.670880087,0.684215346,0.644734515,0.0675696567,0.0821891387,0.115939544,0.0810742549,0.106668075,0.521128933,0.6,0.573536151,0.573536151,0.573536151,0.6,0.582085208,0.617648979,0.558823845,0.617648979,0.703120667,0.609369019,0.703120667,0.703124829,0.630762755,0.703124829,0.0895522388,0
TRAIN_0206,1,0.386363636,0.38,0.714285714,1,1,0.5,0.661298759,0.126759508,0.303571212,0.370964136,0.575758274,0.473679141,0.648654434,0.30769,0.554054536,0.444441883,0.294121862,0.540231587,0.48808932,0.292686942,0.126768728,0.432101614,0.765437032,0.712497822,0.57333509,0.310344828,0.702707085,0.0810738641,0.435482921,0.624998734,0.39394135,0.228915536,0.597408045,0.645568774,0.406977888,0.287670445,0.466672018,0.391300687,0.556960029,0.644733679,0.684214598,0.027030241,0.123283708,0.115939544,0.0270247516,0.053339904,0.352118034,0.471429347,0.411766678,0.411766678,0.411766678,0.471429347,0.417914792,0.485297958,0.382346942,0.485297958,0.640618586,0.499994531,0.640618586,0.64061731,0.569230599,0.64061731,0.0597014925,0
TRAIN_0207,0.8,0.636363636,0.6,0.0714285714,1,0.5,0.5,0.354838351,0.126759508,0.17857273,0.193551134,0.727274821,0.578941173,0.351357458,0.20879,0.74324244,0.319446206,0.352944187,0.31034738,0.30952233,0.365850446,0.309864654,0.395062135,0.506178912,0.499994875,0.520003243,0.431028966,0.527025247,0.310810533,0.645159011,0.662501898,0.590901267,0.265057336,0.493509074,0.696208172,0.476745838,0.246579598,0.426664679,0.463762886,0.721519986,0.763155786,0.763163712,0.108109072,0.0548007956,0.0434690863,0.0675678926,0.106668075,0.352118034,0.342858694,0.352944464,0.352944464,0.352944464,0.342858694,0.343284752,0.367648979,0.382346942,0.367648979,0.593747573,0.546872437,0.593747573,0.64061731,0.67692018,0.64061731,0.0895522388,0
TRAIN_0208,1,0.681818182,0.78,0.357142857,1,0.5,0.5,0.500005565,0.605634707,0.660716671,0.580642758,0.151516547,0.578941173,0.0675696567,0.05495,0.0540604821,0.194450529,0.0588223253,0.103452652,0.0714330102,0.0609805622,0.154938242,0.148146927,0.135802849,0.112503972,0.200002027,0.258626207,0.0540606282,0.364863199,0.0806419329,0.0124943047,0.469695992,0.0120437727,0.194805051,0.0632936773,0.0232486966,0.410965997,0.0666674311,0.246376289,0.0759429498,0.0394816672,0.0657854017,0.797302922,0.794515099,0.826084089,0.783777933,0.786675584,0.056333539,0.0714293469,0.0882389101,0.0882389101,0.0882389101,0.0714293469,0.119405825,0.0882340138,0.11764769,0.0882340138,0.0468710132,0.0781261963,0.0468710132,0.0468779053,0.0615432331,0.0468779053,0.76119403,0
TRAIN_0209,1,0.5,0.42,0.785714286,1,0.5,0.5,0.661298759,0.507048736,0.678566658,0.59678089,0.651516547,0.70175401,0.74324244,0.54945,0.594593952,0.708335735,0.470588837,0.68965262,0.642855663,0.475606678,0.718316691,0.69135599,0.765437032,0.725002819,0.666663289,0.517241379,0.621626278,0.581084134,0.58064782,0.750002531,0.651509284,0.650604809,0.701295977,0.721516731,0.639530435,0.657534089,0.613331193,0.62318213,0.670880087,0.671050975,0.631581856,0.121618247,0.0274003978,0.0289881832,0.108111034,0.0133291093,0.605634382,0.685717388,0.676472232,0.676472232,0.676472232,0.685717388,0.701491034,0.720585035,0.705875407,0.720585035,0.765622747,0.718743506,0.765622747,0.749991797,0.67692018,0.749991797,0.0746268657,0
TRAIN_0210,0.6,0.568181818,0.5,1,1,1,0.5,0.612909688,0.661971077,0.517856059,0.629035864,0.333329495,0.578941173,0.364866633,0.76923,0.851351512,0.694444765,0.694117767,0.68965262,0.63095534,0.560975074,0.605638635,0.753084792,0.69136182,0.712497822,0.626666937,0.67241931,0.56756565,0.675673733,0.564517079,0.750002531,0.651509284,0.590364982,0.285711132,0.455698882,0.802325963,0.50685231,0.799997707,0.710139175,0.379737281,0.30263173,0.21053097,0.0810788313,0.123283708,0.0579631779,0.0675678926,0.0666690133,0.732397697,0.699994571,0.750002794,0.750002794,0.750002794,0.699994571,0.731345288,0.705882993,0.661764232,0.705882993,0.562496533,0.531242822,0.562496533,0.546872437,0.476926826,0.546872437,0.104477612,1
TRAIN_0211,0.6,0.727272727,0.54,0.785714286,1,0.5,0.5,0.67742474,0.408452061,0.696428788,0.645163351,0.666670505,0.649122995,0.837842337,0.49451,0.68919385,0.749997118,0.423526883,0.735631576,0.48808932,0.414637091,0.718316691,0.753084792,0.69136182,0.80000205,0.640002432,0.655172414,0.527025247,0.459452798,0.451613663,0.8,0.636362658,0.542168927,0.493509074,0.645568774,0.639530435,0.602738623,0.479996331,0.652171821,0.670880087,0.723685566,0.671050886,0.0810788313,0.123283708,0.0724572695,0.0270247516,0.0399990613,0.605634382,0.714282612,0.69118058,0.69118058,0.69118058,0.714282612,0.716412564,0.75,0.72058271,0.75,0.796873787,0.718743506,0.796873787,0.781251025,0.692305988,0.781251025,0.0895522388,0
TRAIN_0212,0.6,0.272727273,0.4,0.714285714,1,0.5,1,0.483879584,0.295779322,0.464281811,0.51613281,0.63636259,0.350877005,0.608115018,0.31868,0.635133367,0.5972195,0.352944187,0.666663142,0.452377993,0.341462612,0.605638635,0.61728802,0.580254124,0.612498847,0.533328604,0.431028966,0.540545471,0.459452798,0.500005887,0.524993672,0.272725317,0.493972873,0.506490926,0.594940516,0.534883975,0.315068178,0.559999541,0.362323025,0.632902979,0.73683849,0.684214598,0.0135091746,0.0274003978,0.101445453,0.040543141,0.0799981227,0.464785112,0.557146735,0.529411107,0.529411107,0.529411107,0.557146735,0.552242147,0.573531972,0.558823845,0.573531972,0.656249653,0.593750342,0.656249653,0.656246924,0.600002215,0.656246924,0.0447761194,0
TRAIN_0213,0.4,0.5,0.52,0.357142857,1,0.5,0.5,0.354838351,0.507048736,0.499993929,0.500005323,0.0606043159,0.36841711,0.0675696567,0.05495,0.0810907231,0.152777618,0.0470619543,0.0689684344,0.0595223299,0.0609805622,0.14084757,0.0740679698,0.0370324828,0.0875042281,0.0266608569,0.293097931,0.29730305,0.270263331,0.41935218,0.0624917734,0.242421309,0.0481960546,0.168830309,0.101267656,0.0232486966,0.232874978,0.0933389902,0.27536598,0.037965842,0.0789518871,0.0394690305,0.675672783,0.698631788,0.695650454,0.621617396,0.720006571,0.0281719103,0.0285652245,0.0441138668,0.0441138668,0.0441138668,0.0285652245,0.0597085096,0.0441170069,0.0735257807,0.0441170069,0.0468710132,0.062496582,0.0468710132,0.031248291,0.0461574248,0.031248291,0.656716418,0
TRAIN_0214,0.6,0.522727273,0.52,0.785714286,1,0.5,0.5,0.67742474,0.267605785,0.464281811,0.483877836,0.469692084,0.421048126,0.662163608,0.42857,0.500005946,0.541667147,0.317642603,0.597705282,0.38095534,0.353656529,0.450712224,0.61728802,0.740741879,0.750002562,0.653327794,0.431028966,0.648646457,0.162157999,0.435482921,0.612494305,0.333333333,0.421689273,0.54545856,0.544301118,0.604651925,0.50685231,0.466672018,0.405795532,0.518982921,0.526311572,0.5,0.0675696567,0.136989934,0.0144940916,0.108111034,0.0133291093,0.464785112,0.6,0.558827803,0.558827803,0.558827803,0.6,0.582085208,0.602936055,0.544116542,0.602936055,0.624998613,0.531242822,0.624998613,0.609369019,0.507687366,0.609369019,0.0895522388,1
TRAIN_0215,0.8,0.340909091,0.36,0.785714286,1,1,0,0.854843915,0.464788431,0.339283329,0.548387784,0.166670505,0.228064167,0.567575603,0.62637,0.45946653,0.4027805,0.399995906,0.68965262,0.44047767,0.414637091,0.338034168,0.580248541,0.876544728,0.900001025,0.933332658,0.103448276,0.675676771,0.527021198,0.16129564,0.437493039,0.257578691,0.409635018,0.27272928,0.215189591,0.523254162,0.383568264,0.479996331,0.347828179,0.227840115,0.26316151,0.263152659,0.121618247,0.095895365,0.0144940916,0.135135785,0.0399990613,0.521128933,0.6,0.573536151,0.573536151,0.573536151,0.6,0.552242147,0.573531972,0.411761548,0.573531972,0.437503467,0.296875171,0.437503467,0.406249658,0.261536587,0.406249658,0.0746268657,0
TRAIN_0216,0.8,0.409090909,0.38,0.142857143,0,0.5,0.5,0.532257526,0.183095878,0.625004554,0.51613281,0.757571221,0.578941173,0.608115018,0.23077,0.716224091,0.722226705,0.305882233,0.540231587,0.511900323,0.573168992,0.718316691,0.69135599,0.666666667,0.625003844,0.679998784,0.620689655,0.621626278,0.243242133,0.806454651,0.637503164,0.545450634,0.506027127,0.610389897,0.772156129,0.337209938,0.547943156,0.466672018,0.681161512,0.772148619,0.776320158,0.75,0.0810788313,0.0684949672,0.130433636,0,0.133338027,0.436623483,0.557146735,0.529411107,0.529411107,0.529411107,0.557146735,0.597017933,0.588234014,0.647056929,0.588234014,0.765622747,0.749991797,0.765622747,0.765621411,0.738463413,0.765621411,0.104477612,0
TRAIN_0217,0.2,0.295454545,0.38,0,1,0.5,0.5,0.725813811,0.30986609,0.374995446,0.483877836,0.484846042,0.385967916,0.337836392,0.42857,0.418927115,0.527776177,0.388235535,0.563221065,0.464288673,0.439024926,0.521130093,0.61728802,0.777784609,0.787497053,0.840004459,0.379310345,0.648646457,0.337831731,0.467744404,0.624998734,0.378783967,0.433733045,0.337660617,0.544301118,0.441856398,0.438363731,0.546663762,0.463762886,0.531645712,0.592110535,0.513163712,0.121618247,0.0410945693,0.0144940916,0.0945926443,0.0133291093,0.450709439,0.542858694,0.529411107,0.529411107,0.529411107,0.542858694,0.552242147,0.544117007,0.529409239,0.544117007,0.593747573,0.531242822,0.593747573,0.593750342,0.507687366,0.593750342,0.0597014925,1
TRAIN_0218,0.6,0.431818182,0.48,0.785714286,1,1,0.5,0.548394636,0.464788431,0.625004554,0.580642758,0.484846042,0.473679141,0.729733265,0.51648,0.45946653,0.666662824,0.517650792,0.701147359,0.583333333,0.451218843,0.647886991,0.703706145,0.666666667,0.650003587,0.5466641,0.482758621,0.594595964,0.554052666,0.20967609,0.624998734,0.424245358,0.554223182,0.584415154,0.594940516,0.674419876,0.630136356,0.653338532,0.536225085,0.481005813,0.618416383,0.434214598,0.0945998977,0.0410945693,0.144927727,0.0540495033,0.026669952,0.563386798,0.671429347,0.661763884,0.661763884,0.661763884,0.671429347,0.671636779,0.691180952,0.661764232,0.691180952,0.656249653,0.609369019,0.656249653,0.624998633,0.538458982,0.624998633,0.0746268657,0
TRAIN_0219,0.8,0.681818182,0.58,0.0714285714,1,0,0.5,0.500005565,0.154933045,0.267859094,0.193551134,0.712120863,0.70175401,0.283787801,0.28571,0.702703024,0.486114794,0.282351255,0.321842119,0.333333333,0.0853683968,0.464791065,0.395062135,0.567906548,0.662498334,0.440000405,0.431028966,0.324323229,0.472968532,0.725812719,0.562496836,0.727274683,0.156631936,0.740263611,0.74683643,0.197674037,0.287670445,0.159994955,0.507247423,0.772148619,0.69736827,0.644734515,0.121618247,0.0136941715,0.101445453,0.0945926443,0.133338027,0.366193708,0.342858694,0.352944464,0.352944464,0.352944464,0.342858694,0.358206282,0.382351021,0.411761548,0.382351021,0.593747573,0.609369019,0.593747573,0.64061731,0.707691796,0.64061731,0.104477612,0
TRAIN_0220,0.8,0.568181818,0.56,0.0714285714,0,1,0.5,0.580646597,0.197182646,0.428569694,0.451612216,0.666670505,0.666663099,0.675684675,0.28571,0.716224091,0.569449088,0.317642603,0.574715804,0.464288673,0.317074777,0.464791065,0.555559218,0.629634184,0.725002819,0.653327794,0.499994483,0.608106054,0.351347465,0.74194346,0.662501898,0.681813292,0.325297164,0.610389897,0.683542753,0.441856398,0.287670445,0.440000459,0.44926804,0.64556577,0.73683849,0.684214598,0.0405394156,0.0821891387,0,0.121617396,0.0133291093,0.450709439,0.514282612,0.485297241,0.485297241,0.485297241,0.514282612,0.492533638,0.544117007,0.514701936,0.544117007,0.703120667,0.624998633,0.703120667,0.703124829,0.692305988,0.703124829,0.0746268657,0
TRAIN_0221,0.8,0.25,0.22,0,1,0.5,0.5,0.451616493,0.36620246,0.642854541,0.661290838,0.575758274,0.228064167,0.621624193,0.45055,0.648654434,0.708335735,0.388235535,0.735631576,0.654755986,0.53658724,0.690147177,0.753084792,0.592591454,0.562499359,0.746666126,0.517241379,0.851348475,0.445947334,0.548386337,0.274996203,0.151509284,0.469885327,0.662339383,0.632914494,0.616281739,0.630136356,0.546663762,0.594204468,0.531645712,0.684215346,0.592101773,0.0810788313,0.0136941715,0,0.108111034,0.119997184,0.535214888,0.657141306,0.647066713,0.647066713,0.647066713,0.657141306,0.686569503,0.647053062,0.661764232,0.647053062,0.640618586,0.624998633,0.640618586,0.64061731,0.584616407,0.64061731,0.0895522388,1
TRAIN_0222,0.4,0.454545455,0.52,0.357142857,1,0.5,0.5,0.306460408,0.492961968,0.464281811,0.338709162,0.0909122314,0.403508021,0.0810907231,0.04396,0.108109072,0.152777618,0.0470619543,0.0574736953,0.0714330102,0.0609805622,0.21127727,0.0987682808,0.0370324828,0.149998463,0.239998379,0.344827586,0.337843453,0.243242133,0.435482921,0.0124943047,0.31817595,0.0602398273,0.0909060803,0.0379739785,0.0232486966,0.205488752,0.173330734,0.130429553,0.0632914245,0.0394816672,0.0394690305,0.635133367,0.684925562,0.666662271,0.648642148,0.586668544,0.0422578655,0.0428532653,0.0441138668,0.0441138668,0.0441138668,0.0428532653,0.0746300401,0.0441170069,0.0882330839,0.0441170069,0.03125104,0.0468779053,0.03125104,0.031248291,0.0461574248,0.031248291,0.626865672,0
TRAIN_0223,1,0.75,0.6,0.357142857,0,0.5,0.5,0.33871237,0.478875199,0.499993929,0.419357242,0.0151539578,0.508770052,0.0945998977,0.02198,0.0945998977,0.166668588,0.0352913481,0.0574736953,0.0714330102,0.109756231,0.197186598,0.0740679698,0.0123475766,0.0375047406,0.133334684,0.344827586,0.0810808072,0.270263331,0.0967726743,0.0499974687,0.545450634,0.0240980273,0.155848457,0.0126542797,0.0232486966,0.123295553,0.133334862,0.260871134,0.0126515254,0.0526345914,0.0263163712,0.662163608,0.671231391,0.695650454,0.72972843,0.653337557,0.0281719103,0.0142880408,0.029405519,0.029405519,0.029405519,0.0142880408,0.0447757853,0.0294149654,0.0735257807,0.0294149654,0.03125104,0.0468779053,0.03125104,0.0156296142,0.0461574248,0.0156296142,0.671641791,0
TRAIN_0224,0.4,0.590909091,0.56,0.0714285714,1,0,0.5,0.322586389,0.197182646,0.285709082,0.290326701,0.575758274,0.456139037,0.337836392,0.27473,0.716224091,0.472223823,0.235299536,0.425284196,0.273811003,0.378055339,0.464791065,0.506169584,0.469136182,0.487500128,0.479996757,0.275862069,0.43243435,0.418915866,0.435482921,0.437493039,0.469695992,0.373493218,0.63636464,0.556966537,0.255812174,0.287670445,0.426664679,0.347828179,0.582274345,0.631580755,0.592101773,0.0810788313,0.0274003978,0.115939544,0.135135785,0.0799981227,0.352118034,0.371423918,0.367652811,0.367652811,0.367652811,0.371423918,0.388060537,0.382351021,0.411761548,0.382351021,0.51562552,0.515624146,0.51562552,0.546872437,0.569230599,0.546872437,0.0746268657,1
